,ID,city,activity_name,activity_description,primary_classification,primary_score,secondary_classification,secondary_score,population,latitude,longitude
533,533,"Lloret de Mar, Spain",Mou-te bé,Activity aimed at schoolchildren in the municipality as training in sustainable mobility (bicycle and scooter). It is located on the Passeig Marítim taking advantage of the car-free day.,Cultural/Sporting Event,0.4226623773574829,Cycling Event,0.6514113545417786,37350,41.7005989,2.8398194000000103
534,534,"Lorca, Spain",Actividades en las calles,No description available,Cultural/Sporting Event,0.4761170148849487,Walking Tour,0.5584067702293396,95000,37.6735925,-1.6968357
535,535,"Lorca, Spain",Ampliacion aparcabicis,No description available,Cultural/Sporting Event,0.4591708779335022,Walking Tour,0.485281378030777,95000,37.6735925,-1.6968357
536,536,"Maçanet de la Selva, Spain",Caminada saludable,No description available,Cultural/Sporting Event,0.5119776129722595,Walking Tour,0.8973010778427124,7822,41.7773600613847,2.73088261380682
537,537,"Madridejos, Spain",Acciones  de sensibilización para fomentar los desplazamientos a pie y bicicleta,Acciones  de sensibilización para fomentar los desplazamientos a pie y bicicleta,Cultural/Sporting Event,0.4301831126213074,Walking Tour,0.5084965825080872,10900,39.4717383,-3.5332049
538,538,"Maià de Montcal, Spain",Pedalada,Pedalada per les vies verdes del municipi per impulsar el transport sostenible,Cultural/Sporting Event,0.6498497724533081,Cycling Event,0.9510024785995485,409,42.2213489,2.7446554
539,539,"Mainar, Spain",VI Mainartour en bici,"Realizaremos un paseo en bici por nuestro término municipal para conocer nuestra zona, finalizaremos en la ermita para disfrutar de una exposición de bicicletas.",Exhibition,0.4601126611232757,,,172,41.1925166,-1.302949300000023
540,540,"Mainar, Spain",VI Mainartour en andando,"Realizaremos un paseo andando por nuestro término municipal para conocer nuestra zona, en concreto el yacimiento celtíbero, donde disfrutaremos de un picoteo.",Cultural/Sporting Event,0.5840397477149963,Walking Tour,0.901242196559906,172,41.1925166,-1.302949300000023
541,541,"Mairena del Alcor, Spain",12 talleres de 1h 30min en 6 centros escolares y en 3 jornadas.,"- Llegada y montaje (15 min)
- Sesión Informativa sobre Espacio Público Compartido (20 min): Explicar
los conceptos y beneficios del uso compartido del espacio público,
destacando ejemplos exitosos de otras ciudades.
- Taller de Mantenimiento de Bicicletas (50 min): Instrucciones básicas
para mantener y reparar bicicletas.
- Charla sobre Movilidad Sostenible (20 min): Charla sobre los beneficios
ambientales y de salud del uso de medios de transporte sostenibles.
- Desmontaje (15 min)",Conference,0.6022189855575562,General Audience,0.4823557734489441,22447,37.3740447,-5.7484139
542,542,"Mairena del Alcor, Spain",1 jornada de 3 horas sábado-mañana de 3 horas en 3 ubicaciones diferentes.,"1. Juegos y talleres
2. Circuito de movilidad.",Cultural/Sporting Event,0.4975665807723999,Walking Tour,0.5071395039558411,22447,37.3740447,-5.7484139
543,543,"Mairena del Alcor, Spain",Autobús urbano gratuito,No description available,Exhibition,0.4007532298564911,,,22447,37.3740447,-5.7484139
544,544,"Mairena del Aljarafe, Spain",PEDIBÚS,"Rutas organizadas andando, donde se establecen rutas con las AMPA de los centros educativos y se van añadiendo a la ruta andando, distintos escolares con sus familias. El objetivo es el fomento de ir andando al cole.",Cultural/Sporting Event,0.540309727191925,Walking Tour,0.9653964042663574,47515,37.350923,-6.0520363
545,545,"Mairena del Aljarafe, Spain",Taller sobre el espacio público compartido,Taller con jóvenes para abordar los distintos tipos de movilidad y la intermodalidad en el transporte.,Conference,0.6506008505821228,Children/Schools,0.512168824672699,47515,37.350923,-6.0520363
546,546,"Mairena del Aljarafe, Spain","Parque Poli Paco, actividad familiar en bicicleta","Para el fomento de una movilidad segura ciclista y empatizar con el resto de usuarios de la vía, se harán talleres de Educación Vial en circuito cerrado destinado para ello y concienciación de los distintos usos del espacio público.",Conference,0.4449350237846374,General Audience,0.733660876750946,47515,37.350923,-6.0520363
547,547,"Manacor, Spain","Obrim carrers, cream espais","MANACOR
OBRIM CARRERS, CREAM ESPAIS
Carrer Amargura - Plaça d’es Cos
10.30h Jocs i tallers: LUDOTECA
Fotoreclam
Exposició “Tria la teva mobilitat”
Punt informatiu ZPR
Vine amb la teva bici, podràs aparcar!",Exhibition,0.4675632119178772,,,42000,39.5697165,3.209531800000036
548,548,"Manacor, Spain","OBRIM CARRERS, CREAM ESPAIS PORTO CRISTO","PORTO CRISTO
OBRIM CARRERS, CREAM ESPAIS
Carrer d’en Bordils
10.30h Jocs i tallers: LUDOTECA
Fotoreclam
Exposició “Tria la teva mobilitat”
Vine amb la teva bici, podràs aparcar!",Exhibition,0.4427779614925384,,,42000,39.5697165,3.209531800000036
549,549,"Manacor, Spain","BICICLETADA POPULAR ""FESTES DE SA TORRE""","Diumenge, 29.09.2024
MANACOR
BICICLETADA POPULAR “FESTES DE SA TORRE”
11.00h Concentració a la Plaça de Sa Torre
Volta a Manacor",Exhibition,0.4985100924968719,,,42000,39.5697165,3.209531800000036
550,550,"Manises, Spain",dia sin coche,Cierre de un eje al tráfico y actividades lúdicas,Car-Free Day,0.8862399458885193,,,31287,39.4937868,-0.4635382999999999
551,551,"Manresa, Spain",Campanya Bus Urbà a 1€,No description available,Cultural/Sporting Event,0.3273947834968567,Walking Tour,0.5485479235649109,80208,41.7297841,1.8225882
552,552,"Marbella, Spain",FOMENTO DEL TRANSPORTE PÚBLICO,"Publicitar en el transporte colectivo urbano la celebración de la Semana Europea de la Movilidad.
Con el objetivo de fomentar el uso del transporte público gratuito municipal. Con ello se pretende no utilizar los vehículos privados.",Exhibition,0.3713323771953583,,,150000,36.5102831,-4.8852579
553,553,"Marbella, Spain",XXX CAMPAÑA DE EDUCACIÓN VÍAL,"Campaña en centros escolares del municipio (públicos, privados y concertados) de educación vial y taller de la conducción responsable en vehículos de movilidad personal.",Road Safety Workshop,0.5516547560691833,Drivers,0.7929246425628662,150000,36.5102831,-4.8852579
554,554,"Marganell, Spain",Caminada popular,"Fem una caminada popular com a acte de la Festa Major 2024. Pels voltants del nostre municipi de Marganell, amb vistes privilegiades de Montserrat.",Cultural/Sporting Event,0.744321882724762,Walking Tour,0.9805610775947572,310,41.640497,1.7903143
555,555,"Marratxí, Spain",PARC EDUCACIÓ VIÀRIA,"PARC EDUCACIÓ VIÀRIA
Los niños prodran visitar el parque de educación viaria de la Policía Local de Marratxí y realizar el circuito en bici en sus instalaciones instaladas en la calle Celleters, nº 38 ( Polígon de Marratxí).",Cultural/Sporting Event,0.3038516044616699,Cycling Event,0.9562711119651794,38000,39.627193,2.7572077
556,556,"Marratxí, Spain",RUTA CICLISTA FAMILIAR,"La ruta recorrerá una distancia total de 10km i se llevara a termino por el carril bici, contando con la ayuda de los agentes de la Policía Local.
La ruta tendrá una duración de una hora aproximadamente.",Cultural/Sporting Event,0.4004153609275818,Cycling Event,0.9548377394676208,38000,39.627193,2.7572077
557,557,"Martorell, Spain",Llançament nou Servei Bus Urbà Martorell 100% elèctric,"A partir del 16 de setembre de 2024 Martorell comptarà amb el nou servei de Bus Urbà 100% elèctric. Un servei de transport urbà amb una nova Línia
Urbana (LU) unificada per facilitar la màxima comoditat en els desplaçaments pel nostre municipi i apostant per una mobilitat segura, saludable i
sostenible. Dos vehicles 100% elèctrics connectaran cada 30 minuts tots els barris de Martorell, millorant la freqüència i donant un millor servei a la ciutadania.",Exhibition,0.4495100677013397,,,28772,41.4795041,1.923048
558,558,"Martorell, Spain",Jornada Familiar Mobilitat Sostenible,"Jornada Familiar d'activitats al Parc de la Sínia de Martorell per tal de promoure hàbits de mobilitat més segurs, saludables i sostenibles entre la ciutadania. La Policia Local de Martorell realitzarà activitats de seguretat vial i exhibició de unitat canina. També hi haurà una carpa informativa del Campus FPCAT-UPC Mobilitat Sostenible.",Cultural/Sporting Event,0.3907032012939453,Walking Tour,0.5455455183982849,28772,41.4795041,1.923048
559,559,"Martorell, Spain",Jornada presentació Fase Propostes Pla Mobilitat,"Presentació  del treball fet fins ara del Pla de Mobilitat Urbana Sostenible de Martorell (PMUS), Fase Propostes",Cultural/Sporting Event,0.5158082842826843,Walking Tour,0.6111819744110107,28772,41.4795041,1.923048
560,560,"Martorell, Spain",Campanya Difusió nous punts de càrrega de vehicles elèctrics a Martorell,Campanya Difusió a xarxes socials dels nous punts de càrrega de vehicles elèctrics a Martorell (Pol. Ind.  El Congost),Cultural/Sporting Event,0.4837704300880432,Walking Tour,0.5027910470962524,28772,41.4795041,1.923048
561,561,"Masquefa, Spain",Al cole sin coche,"Masquefa cuenta con tres centros escolares de primaria: El Turó, Font del Roure y Vinyes Verdes.
Se ha previsto para cada día, que el alumnado y sus familias lleguen a los centros educativos en movilidad activa, ya sea caminando, en bicicleta o a pie. En ningún caso en vehículo motorizado.
Durante estos días, los entornos escolares, en horario escolar, permanecerán cerrados a los vehículos de motor de combustión, solo pudiendo acceder vehículos de transporte especial o urgencias.",Car-Free Day,0.7271404266357422,,,9800,41.501395,1.8141603
562,562,"Masquefa, Spain",Pedalada popular por el centro pacificado de Masquefa,"Durante los años  2023 y 2024 se ha realizado la mayor transformación urbana de las últimas décadas en Masquefa. Se han pacificado la mayor parte de las calles del núcleo histórico del pueblo. 
Para promocionar el uso y el cambio de hábitos sobre este espacio público renovado se organiza una pedalada popular que permitirá conocer a los vecinos de Masquefa el potencial del espacio público pacificado, así como promover la movilidad activa en el municipio.",Cultural/Sporting Event,0.5794151425361633,Cycling Event,0.8988063931465149,9800,41.501395,1.8141603
563,563,"Mataró, Spain","Talleres ""una bici +""",Formación en Habilidad ciclista en las escuelas,Cultural/Sporting Event,0.3575259447097778,Cycling Event,0.4842375814914703,129120,41.5381124,2.4447406
564,564,"Mataró, Spain","Taller ""la bicicleta mi primer vehiculo""",Formación en movilidad en diferentes escuelas,Conference,0.3122691214084625,Children/Schools,0.6247120499610901,129120,41.5381124,2.4447406
565,565,"Mataró, Spain",Dinámica movilidad eléctrica,No description available,Conference,0.3932547271251678,General Audience,0.4814345836639404,129120,41.5381124,2.4447406
566,566,"Mataró, Spain",El bus urbano de Mataró,Visitas guiadas de las diferentes escuelas a las instalaciones del Mataró Bus,Exhibition,0.3929120004177093,,,129120,41.5381124,2.4447406
567,567,"Mazarrón, Spain",JORNADA PARA COMPARITR EXPERIENCIA POLICIAL DE MOVILIDAD,"JORNADA: jornada donde se expondrán los distintos trabajos vinculados a las policías locales que se están desarrollando en otros municipios por una movilidad sostenible, acompañados de otros profesionales relacionados con esta temática.",Cultural/Sporting Event,0.3548277616500854,Walking Tour,0.716779887676239,34462,37.5958175,-1.3147353
568,568,"Mazarrón, Spain",CARRERA DEPORTIVA,"CARRERA: Se realizará una carrera a pie por la zona marítima del municipio, aproximadamente de 5km.",Cultural/Sporting Event,0.7596427798271179,Cycling Event,0.8761324286460876,34462,37.5958175,-1.3147353
569,569,"Mengíbar (Mengibar)
, Spain",Caminos Escolares Seguros,Recorremos los caminos escolares seguros puestos en marcha por el Ayuntamiento de Mengíbar y analizamos junto a los menores riesgos y cómo usarlos para llegar adecuadamente al colegio.,Cultural/Sporting Event,0.502254843711853,Walking Tour,0.8059998750686646,10034,37.96839910911937,-3.808639822753905
570,570,"Mengíbar (Mengibar)
, Spain",Taller de bicicletas,"Fomentamos el transporte en bicicleta al colegio a través de nuevos soportes para las mismas y dando prioridad a quienes llegan en este medio.
Taller sobre reparación, mantenimiento y cuidados de nuestras bicicletas.",Cultural/Sporting Event,0.4305596649646759,Cycling Event,0.4200969338417053,10034,37.96839910911937,-3.808639822753905
571,571,"Meranges, Spain",caminada visita guiada al poble,No description available,Cultural/Sporting Event,0.6260696053504944,Walking Tour,0.9804754853248596,112,42.4459925,1.7870551
572,572,"Miralcamp, Spain",Sortida a peu per diferents indrets del municipi.,"Es realitza una ruta a peu visitant diferents places, monuments i edicifis del municipi.",Cultural/Sporting Event,0.7490379810333252,Walking Tour,0.9580174088478088,1400,41.6040772,0.8782392
573,573,"Miranda de Ebro, Spain","PROGRAMA SEMANA EUROPEA DE LA MOVILIDAD (SEM) 2024 ,MIRANDA DE EBRO","DURANTE TODA LA SEMANA :

    • AUTOBÚS URBANO 75% DESCUENTO EN EL BILLETE.
    • Carteles informativos con datos de interés para la ciudadanía.
    • Concurso literario abierto a toda la ciudadanía. “Alternativas al transporte en coche”
    • Rally fotográfico dirigido a toda la ciudadanía. “Alternativas al transporte en coche”.


LUNES 16

18:45h Quedada en el parque Antonio Cabezón para la celebrar el  comienzo de la semana de la movilidad. 

19:00h – 20:00h Batukada a cargo de BATUESKIRLA. Desde parque Antonio Cabezón  la C/ Francia.


MARTES 17

17:30h- 19:30h Circuito para bicicletas en la ciudad. Comunity bike: Escuela de educación y seguridad vial y manejo de la bicicleta. Parque Antonio Machado
MIÉRCOLES 18

17:00h – 18:30h  Juegos URBANOS Km 0. Parque Antonio Machado.

19:00h Marcha andada. Salida desde la oficina de turismo, en el  parque Antonio Machado.

Sorteo de una bicicleta, camisetas y bolsos entre los asistentes.



JUEVES 19

Exposición de bicicletas eléctricas y  monopatines.

17:30 – 19:30h Taller de Graffiti comunitario. “ Combina y muévete”.


VIERNES 20

16:30- 17:30h Taller de Jardinería Urbana “reverdeciendo las calles”. C/Francia.

18:00h-20:00h  Taller de Zumba. Parque Antonio Machado.


SÁBADO 21

11:30h Conferencia sobre movilidad y urbanismo por parte de los Arquitectos municipales. 
Casa de cultura.

18:30h Taller de reparación de bicis: Plaza Cervantes.
Sorteo Kit Herramientas para la bicicleta.
DOMINGO 22

DÍA SIN COCHE: 
    • Desplazamientos andando, en bici o cualquier otro vehículo sostenible.
    • Día de autobús urbano gratuito. 
11:00h Marcha en bici con cobertura de la policía nacional.
Sorteo de bicicleta, camisetas y bolsos entre los participantes.

17:00h Carrera de MODOS. 

20:00h Concierto final. Arrate “ La viajera” y Alberto “El Ratón”. Plaza de España


POR LA CIUDAD

Carteles informativos con datos de interés para la ciudadanía.
Concurso literario.
Rally fotográfico.


EN LOS COLEGIOS

Primaria: 
    • 1º y 2º Coloreando ¡Combina y muévete!
    • 3º y 4º Dibujo libre: “Alternativas al transporte en coche”
    • 5º y 6º Comic: “Cómo es y cómo te gustaría que fuera el transporte en tu ciudad”
    • 1º y 2º E.S.O.: Comic: “Cómo es y cómo te gustaría que fuera el transporte en tu ciudad”.
    • 3º y 4º E.S.O.: Video: “Alternativas al transporte en coche en tu ciudad”.
    • 1º y 2º Bachiller: Presentación: “Ventajas del uso de la bicicleta en tu ciudad”

PREMIOS:

Patinetes, Tablets, SmartWatch, camisetas, bolsos, chalecos reflectantes, chaquetas soft shell, kits de herramientas para bicicletas.",Cultural/Sporting Event,0.4059301912784576,Cycling Event,0.5765680074691772,40000,42.6869753,-2.945068
